ticker,year,company_name,exchange,icb_l1,icb_l2,expected_filename,priority,search_status,source,notes
BVB,2018,Ngân hàng Thương mại Cổ phần Bản Việt,HOSE,Ngân hàng,Ngân hàng,BVB_2018_BCTN.pdf,P1,pending,,
BVB,2019,Ngân hàng Thương mại Cổ phần Bản Việt,HOSE,Ngân hàng,Ngân hàng,BVB_2019_BCTN.pdf,P1,pending,,
BVB,2023,Ngân hàng Thương mại Cổ phần Bản Việt,HOSE,Ngân hàng,Ngân hàng,BVB_2023_BCTN.pdf,P1,pending,,
BVB,2024,Ngân hàng Thương mại Cổ phần Bản Việt,HOSE,Ngân hàng,Ngân hàng,BVB_2024_BCTN.pdf,P1,pending,,
BVG,2010,Công ty Cổ phần Group Bắc Việt,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,BVG_2010_BCTN.pdf,P3,pending,,
BVG,2013,Công ty Cổ phần Group Bắc Việt,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,BVG_2013_BCTN.pdf,P3,pending,,
BVG,2025,Công ty Cổ phần Group Bắc Việt,UPCOM,Nguyên vật liệu,Tài nguyên Cơ bản,BVG_2025_BCTN.pdf,P3,pending,,
BVH,2013,Tập đoàn Bảo Việt,HOSE,Tài chính,Bảo hiểm,BVH_2013_BCTN.pdf,P3,pending,,
BVH,2016,Tập đoàn Bảo Việt,HOSE,Tài chính,Bảo hiểm,BVH_2016_BCTN.pdf,P2,pending,,
BVH,2017,Tập đoàn Bảo Việt,HOSE,Tài chính,Bảo hiểm,BVH_2017_BCTN.pdf,P2,pending,,
BVH,2021,Tập đoàn Bảo Việt,HOSE,Tài chính,Bảo hiểm,BVH_2021_BCTN.pdf,P1,pending,,
BVH,2022,Tập đoàn Bảo Việt,HOSE,Tài chính,Bảo hiểm,BVH_2022_BCTN.pdf,P1,pending,,
BVH,2024,Tập đoàn Bảo Việt,HOSE,Tài chính,Bảo hiểm,BVH_2024_BCTN.pdf,P1,pending,,
BVL,2010,Công ty Cổ phần BV Land,UPCOM,Tài chính,Bất động sản,BVL_2010_BCTN.pdf,P3,pending,,
BVL,2011,Công ty Cổ phần BV Land,UPCOM,Tài chính,Bất động sản,BVL_2011_BCTN.pdf,P3,pending,,
BVL,2012,Công ty Cổ phần BV Land,UPCOM,Tài chính,Bất động sản,BVL_2012_BCTN.pdf,P3,pending,,
BVL,2013,Công ty Cổ phần BV Land,UPCOM,Tài chính,Bất động sản,BVL_2013_BCTN.pdf,P3,pending,,
BVL,2014,Công ty Cổ phần BV Land,UPCOM,Tài chính,Bất động sản,BVL_2014_BCTN.pdf,P3,pending,,
BVL,2015,Công ty Cổ phần BV Land,UPCOM,Tài chính,Bất động sản,BVL_2015_BCTN.pdf,P3,pending,,
BVL,2016,Công ty Cổ phần BV Land,UPCOM,Tài chính,Bất động sản,BVL_2016_BCTN.pdf,P3,pending,,
BVL,2017,Công ty Cổ phần BV Land,UPCOM,Tài chính,Bất động sản,BVL_2017_BCTN.pdf,P3,pending,,
BVL,2018,Công ty Cổ phần BV Land,UPCOM,Tài chính,Bất động sản,BVL_2018_BCTN.pdf,P3,pending,,
BVL,2019,Công ty Cổ phần BV Land,UPCOM,Tài chính,Bất động sản,BVL_2019_BCTN.pdf,P3,pending,,
BVL,2020,Công ty Cổ phần BV Land,UPCOM,Tài chính,Bất động sản,BVL_2020_BCTN.pdf,P3,pending,,
BVL,2024,Công ty Cổ phần BV Land,UPCOM,Tài chính,Bất động sản,BVL_2024_BCTN.pdf,P3,pending,,
BVL,2025,Công ty Cổ phần BV Land,UPCOM,Tài chính,Bất động sản,BVL_2025_BCTN.pdf,P3,pending,,
BVN,2010,Công ty Cổ phần Bông Việt Nam,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,BVN_2010_BCTN.pdf,P3,pending,,
BVN,2011,Công ty Cổ phần Bông Việt Nam,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,BVN_2011_BCTN.pdf,P3,pending,,
BVN,2012,Công ty Cổ phần Bông Việt Nam,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,BVN_2012_BCTN.pdf,P3,pending,,
BVN,2013,Công ty Cổ phần Bông Việt Nam,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,BVN_2013_BCTN.pdf,P3,pending,,
BVN,2025,Công ty Cổ phần Bông Việt Nam,UPCOM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,BVN_2025_BCTN.pdf,P3,pending,,
BVS,2022,Công ty Cổ phần Chứng khoán Bảo Việt,HNX,Tài chính,Dịch vụ tài chính,BVS_2022_BCTN.pdf,P2,pending,,
BWA,2010,Công ty Cổ phần Cấp thoát nước và Xây dựng Bảo Lộc,UPCOM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWA_2010_BCTN.pdf,P3,pending,,
BWA,2011,Công ty Cổ phần Cấp thoát nước và Xây dựng Bảo Lộc,UPCOM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWA_2011_BCTN.pdf,P3,pending,,
BWA,2012,Công ty Cổ phần Cấp thoát nước và Xây dựng Bảo Lộc,UPCOM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWA_2012_BCTN.pdf,P3,pending,,
BWA,2013,Công ty Cổ phần Cấp thoát nước và Xây dựng Bảo Lộc,UPCOM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWA_2013_BCTN.pdf,P3,pending,,
BWA,2025,Công ty Cổ phần Cấp thoát nước và Xây dựng Bảo Lộc,UPCOM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWA_2025_BCTN.pdf,P3,pending,,
BWE,2010,Công ty Cổ phần - Tổng công ty Nước - Môi trường Bình Dương,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWE_2010_BCTN.pdf,P3,pending,,
BWE,2011,Công ty Cổ phần - Tổng công ty Nước - Môi trường Bình Dương,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWE_2011_BCTN.pdf,P3,pending,,
BWE,2012,Công ty Cổ phần - Tổng công ty Nước - Môi trường Bình Dương,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWE_2012_BCTN.pdf,P3,pending,,
BWE,2013,Công ty Cổ phần - Tổng công ty Nước - Môi trường Bình Dương,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWE_2013_BCTN.pdf,P3,pending,,
BWE,2014,Công ty Cổ phần - Tổng công ty Nước - Môi trường Bình Dương,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWE_2014_BCTN.pdf,P3,pending,,
BWE,2015,Công ty Cổ phần - Tổng công ty Nước - Môi trường Bình Dương,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWE_2015_BCTN.pdf,P2,pending,,
BWE,2016,Công ty Cổ phần - Tổng công ty Nước - Môi trường Bình Dương,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWE_2016_BCTN.pdf,P2,pending,,
BWS,2010,Công ty Cổ phần Cấp Nước Bà Rịa - Vũng Tàu,UPCOM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWS_2010_BCTN.pdf,P3,pending,,
BWS,2011,Công ty Cổ phần Cấp Nước Bà Rịa - Vũng Tàu,UPCOM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWS_2011_BCTN.pdf,P3,pending,,
BWS,2012,Công ty Cổ phần Cấp Nước Bà Rịa - Vũng Tàu,UPCOM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWS_2012_BCTN.pdf,P3,pending,,
BWS,2013,Công ty Cổ phần Cấp Nước Bà Rịa - Vũng Tàu,UPCOM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWS_2013_BCTN.pdf,P3,pending,,
BWS,2014,Công ty Cổ phần Cấp Nước Bà Rịa - Vũng Tàu,UPCOM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWS_2014_BCTN.pdf,P3,pending,,
BWS,2015,Công ty Cổ phần Cấp Nước Bà Rịa - Vũng Tàu,UPCOM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWS_2015_BCTN.pdf,P3,pending,,
BWS,2016,Công ty Cổ phần Cấp Nước Bà Rịa - Vũng Tàu,UPCOM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWS_2016_BCTN.pdf,P3,pending,,
BWS,2023,Công ty Cổ phần Cấp Nước Bà Rịa - Vũng Tàu,UPCOM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWS_2023_BCTN.pdf,P3,pending,,
BWS,2025,Công ty Cổ phần Cấp Nước Bà Rịa - Vũng Tàu,UPCOM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",BWS_2025_BCTN.pdf,P3,pending,,
BXH,2011,Công ty Cổ phần VICEM Bao bì Hải Phòng,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,BXH_2011_BCTN.pdf,P3,pending,,
BXH,2012,Công ty Cổ phần VICEM Bao bì Hải Phòng,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,BXH_2012_BCTN.pdf,P3,pending,,
BXH,2013,Công ty Cổ phần VICEM Bao bì Hải Phòng,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,BXH_2013_BCTN.pdf,P3,pending,,
BXH,2014,Công ty Cổ phần VICEM Bao bì Hải Phòng,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,BXH_2014_BCTN.pdf,P3,pending,,
BXH,2017,Công ty Cổ phần VICEM Bao bì Hải Phòng,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,BXH_2017_BCTN.pdf,P2,pending,,
BXH,2018,Công ty Cổ phần VICEM Bao bì Hải Phòng,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,BXH_2018_BCTN.pdf,P2,pending,,
BXH,2019,Công ty Cổ phần VICEM Bao bì Hải Phòng,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,BXH_2019_BCTN.pdf,P2,pending,,
BXH,2020,Công ty Cổ phần VICEM Bao bì Hải Phòng,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,BXH_2020_BCTN.pdf,P2,pending,,
BXH,2021,Công ty Cổ phần VICEM Bao bì Hải Phòng,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,BXH_2021_BCTN.pdf,P2,pending,,
C21,2010,Công ty Cổ phần Thế kỷ 21,UPCOM,Tài chính,Bất động sản,C21_2010_BCTN.pdf,P3,pending,,
C21,2011,Công ty Cổ phần Thế kỷ 21,UPCOM,Tài chính,Bất động sản,C21_2011_BCTN.pdf,P3,pending,,
C21,2012,Công ty Cổ phần Thế kỷ 21,UPCOM,Tài chính,Bất động sản,C21_2012_BCTN.pdf,P3,pending,,
C21,2013,Công ty Cổ phần Thế kỷ 21,UPCOM,Tài chính,Bất động sản,C21_2013_BCTN.pdf,P3,pending,,
C21,2014,Công ty Cổ phần Thế kỷ 21,UPCOM,Tài chính,Bất động sản,C21_2014_BCTN.pdf,P3,pending,,
C21,2015,Công ty Cổ phần Thế kỷ 21,UPCOM,Tài chính,Bất động sản,C21_2015_BCTN.pdf,P3,pending,,
C21,2016,Công ty Cổ phần Thế kỷ 21,UPCOM,Tài chính,Bất động sản,C21_2016_BCTN.pdf,P3,pending,,
C21,2017,Công ty Cổ phần Thế kỷ 21,UPCOM,Tài chính,Bất động sản,C21_2017_BCTN.pdf,P3,pending,,
C21,2018,Công ty Cổ phần Thế kỷ 21,UPCOM,Tài chính,Bất động sản,C21_2018_BCTN.pdf,P3,pending,,
C21,2019,Công ty Cổ phần Thế kỷ 21,UPCOM,Tài chính,Bất động sản,C21_2019_BCTN.pdf,P3,pending,,
C21,2020,Công ty Cổ phần Thế kỷ 21,UPCOM,Tài chính,Bất động sản,C21_2020_BCTN.pdf,P3,pending,,
C21,2021,Công ty Cổ phần Thế kỷ 21,UPCOM,Tài chính,Bất động sản,C21_2021_BCTN.pdf,P3,pending,,
C21,2022,Công ty Cổ phần Thế kỷ 21,UPCOM,Tài chính,Bất động sản,C21_2022_BCTN.pdf,P3,pending,,
C21,2023,Công ty Cổ phần Thế kỷ 21,UPCOM,Tài chính,Bất động sản,C21_2023_BCTN.pdf,P3,pending,,
C21,2024,Công ty Cổ phần Thế kỷ 21,UPCOM,Tài chính,Bất động sản,C21_2024_BCTN.pdf,P3,pending,,
C21,2025,Công ty Cổ phần Thế kỷ 21,UPCOM,Tài chính,Bất động sản,C21_2025_BCTN.pdf,P3,pending,,
C22,2010,Công ty Cổ phần 22,UPCOM,Hàng Tiêu dùng,Thực phẩm và đồ uống,C22_2010_BCTN.pdf,P3,pending,,
C22,2011,Công ty Cổ phần 22,UPCOM,Hàng Tiêu dùng,Thực phẩm và đồ uống,C22_2011_BCTN.pdf,P3,pending,,
C22,2012,Công ty Cổ phần 22,UPCOM,Hàng Tiêu dùng,Thực phẩm và đồ uống,C22_2012_BCTN.pdf,P3,pending,,
C22,2013,Công ty Cổ phần 22,UPCOM,Hàng Tiêu dùng,Thực phẩm và đồ uống,C22_2013_BCTN.pdf,P3,pending,,
C22,2014,Công ty Cổ phần 22,UPCOM,Hàng Tiêu dùng,Thực phẩm và đồ uống,C22_2014_BCTN.pdf,P3,pending,,
C22,2015,Công ty Cổ phần 22,UPCOM,Hàng Tiêu dùng,Thực phẩm và đồ uống,C22_2015_BCTN.pdf,P3,pending,,
C22,2016,Công ty Cổ phần 22,UPCOM,Hàng Tiêu dùng,Thực phẩm và đồ uống,C22_2016_BCTN.pdf,P3,pending,,
C22,2017,Công ty Cổ phần 22,UPCOM,Hàng Tiêu dùng,Thực phẩm và đồ uống,C22_2017_BCTN.pdf,P3,pending,,
C22,2018,Công ty Cổ phần 22,UPCOM,Hàng Tiêu dùng,Thực phẩm và đồ uống,C22_2018_BCTN.pdf,P3,pending,,
C22,2019,Công ty Cổ phần 22,UPCOM,Hàng Tiêu dùng,Thực phẩm và đồ uống,C22_2019_BCTN.pdf,P3,pending,,
C22,2020,Công ty Cổ phần 22,UPCOM,Hàng Tiêu dùng,Thực phẩm và đồ uống,C22_2020_BCTN.pdf,P3,pending,,
C22,2021,Công ty Cổ phần 22,UPCOM,Hàng Tiêu dùng,Thực phẩm và đồ uống,C22_2021_BCTN.pdf,P3,pending,,
C22,2022,Công ty Cổ phần 22,UPCOM,Hàng Tiêu dùng,Thực phẩm và đồ uống,C22_2022_BCTN.pdf,P3,pending,,
C22,2023,Công ty Cổ phần 22,UPCOM,Hàng Tiêu dùng,Thực phẩm và đồ uống,C22_2023_BCTN.pdf,P3,pending,,
C22,2024,Công ty Cổ phần 22,UPCOM,Hàng Tiêu dùng,Thực phẩm và đồ uống,C22_2024_BCTN.pdf,P3,pending,,
C22,2025,Công ty Cổ phần 22,UPCOM,Hàng Tiêu dùng,Thực phẩm và đồ uống,C22_2025_BCTN.pdf,P3,pending,,
C32,2010,Công ty Cổ phần Đầu tư và Xây dựng 3-2,HOSE,Công nghiệp,Xây dựng và Vật liệu,C32_2010_BCTN.pdf,P3,pending,,
C32,2011,Công ty Cổ phần Đầu tư và Xây dựng 3-2,HOSE,Công nghiệp,Xây dựng và Vật liệu,C32_2011_BCTN.pdf,P3,pending,,
C32,2012,Công ty Cổ phần Đầu tư và Xây dựng 3-2,HOSE,Công nghiệp,Xây dựng và Vật liệu,C32_2012_BCTN.pdf,P3,pending,,
C32,2013,Công ty Cổ phần Đầu tư và Xây dựng 3-2,HOSE,Công nghiệp,Xây dựng và Vật liệu,C32_2013_BCTN.pdf,P3,pending,,
C32,2014,Công ty Cổ phần Đầu tư và Xây dựng 3-2,HOSE,Công nghiệp,Xây dựng và Vật liệu,C32_2014_BCTN.pdf,P3,pending,,
C32,2015,Công ty Cổ phần Đầu tư và Xây dựng 3-2,HOSE,Công nghiệp,Xây dựng và Vật liệu,C32_2015_BCTN.pdf,P2,pending,,
C32,2016,Công ty Cổ phần Đầu tư và Xây dựng 3-2,HOSE,Công nghiệp,Xây dựng và Vật liệu,C32_2016_BCTN.pdf,P2,pending,,
C32,2017,Công ty Cổ phần Đầu tư và Xây dựng 3-2,HOSE,Công nghiệp,Xây dựng và Vật liệu,C32_2017_BCTN.pdf,P2,pending,,
C32,2018,Công ty Cổ phần Đầu tư và Xây dựng 3-2,HOSE,Công nghiệp,Xây dựng và Vật liệu,C32_2018_BCTN.pdf,P1,pending,,
C32,2019,Công ty Cổ phần Đầu tư và Xây dựng 3-2,HOSE,Công nghiệp,Xây dựng và Vật liệu,C32_2019_BCTN.pdf,P1,pending,,
C32,2020,Công ty Cổ phần Đầu tư và Xây dựng 3-2,HOSE,Công nghiệp,Xây dựng và Vật liệu,C32_2020_BCTN.pdf,P1,pending,,
C32,2021,Công ty Cổ phần Đầu tư và Xây dựng 3-2,HOSE,Công nghiệp,Xây dựng và Vật liệu,C32_2021_BCTN.pdf,P1,pending,,
C32,2022,Công ty Cổ phần Đầu tư và Xây dựng 3-2,HOSE,Công nghiệp,Xây dựng và Vật liệu,C32_2022_BCTN.pdf,P1,pending,,
C32,2023,Công ty Cổ phần Đầu tư và Xây dựng 3-2,HOSE,Công nghiệp,Xây dựng và Vật liệu,C32_2023_BCTN.pdf,P1,pending,,
C32,2024,Công ty Cổ phần Đầu tư và Xây dựng 3-2,HOSE,Công nghiệp,Xây dựng và Vật liệu,C32_2024_BCTN.pdf,P1,pending,,
C32,2025,Công ty Cổ phần Đầu tư và Xây dựng 3-2,HOSE,Công nghiệp,Xây dựng và Vật liệu,C32_2025_BCTN.pdf,P1,pending,,
C47,2010,Công ty Cổ phần Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,C47_2010_BCTN.pdf,P3,pending,,
C47,2011,Công ty Cổ phần Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,C47_2011_BCTN.pdf,P3,pending,,
C47,2012,Công ty Cổ phần Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,C47_2012_BCTN.pdf,P3,pending,,
C47,2013,Công ty Cổ phần Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,C47_2013_BCTN.pdf,P3,pending,,
C47,2014,Công ty Cổ phần Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,C47_2014_BCTN.pdf,P3,pending,,
C47,2015,Công ty Cổ phần Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,C47_2015_BCTN.pdf,P2,pending,,
C47,2016,Công ty Cổ phần Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,C47_2016_BCTN.pdf,P2,pending,,
C47,2017,Công ty Cổ phần Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,C47_2017_BCTN.pdf,P2,pending,,
C47,2018,Công ty Cổ phần Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,C47_2018_BCTN.pdf,P1,pending,,
C47,2019,Công ty Cổ phần Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,C47_2019_BCTN.pdf,P1,pending,,
C47,2020,Công ty Cổ phần Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,C47_2020_BCTN.pdf,P1,pending,,
C47,2021,Công ty Cổ phần Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,C47_2021_BCTN.pdf,P1,pending,,
C47,2022,Công ty Cổ phần Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,C47_2022_BCTN.pdf,P1,pending,,
C47,2023,Công ty Cổ phần Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,C47_2023_BCTN.pdf,P1,pending,,
C47,2024,Công ty Cổ phần Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,C47_2024_BCTN.pdf,P1,pending,,
C47,2025,Công ty Cổ phần Xây dựng 47,HOSE,Công nghiệp,Xây dựng và Vật liệu,C47_2025_BCTN.pdf,P1,pending,,
C4G,2010,Công ty Cổ phần Tập Đoàn Cienco4,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C4G_2010_BCTN.pdf,P3,pending,,
C4G,2011,Công ty Cổ phần Tập Đoàn Cienco4,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C4G_2011_BCTN.pdf,P3,pending,,
C4G,2012,Công ty Cổ phần Tập Đoàn Cienco4,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C4G_2012_BCTN.pdf,P3,pending,,
C4G,2013,Công ty Cổ phần Tập Đoàn Cienco4,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C4G_2013_BCTN.pdf,P3,pending,,
C4G,2014,Công ty Cổ phần Tập Đoàn Cienco4,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C4G_2014_BCTN.pdf,P3,pending,,
C4G,2015,Công ty Cổ phần Tập Đoàn Cienco4,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C4G_2015_BCTN.pdf,P3,pending,,
C4G,2016,Công ty Cổ phần Tập Đoàn Cienco4,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C4G_2016_BCTN.pdf,P3,pending,,
C4G,2017,Công ty Cổ phần Tập Đoàn Cienco4,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C4G_2017_BCTN.pdf,P3,pending,,
C4G,2018,Công ty Cổ phần Tập Đoàn Cienco4,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C4G_2018_BCTN.pdf,P3,pending,,
C4G,2019,Công ty Cổ phần Tập Đoàn Cienco4,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C4G_2019_BCTN.pdf,P3,pending,,
C4G,2020,Công ty Cổ phần Tập Đoàn Cienco4,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C4G_2020_BCTN.pdf,P3,pending,,
C4G,2021,Công ty Cổ phần Tập Đoàn Cienco4,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C4G_2021_BCTN.pdf,P3,pending,,
C4G,2022,Công ty Cổ phần Tập Đoàn Cienco4,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C4G_2022_BCTN.pdf,P3,pending,,
C4G,2023,Công ty Cổ phần Tập Đoàn Cienco4,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C4G_2023_BCTN.pdf,P3,pending,,
C4G,2024,Công ty Cổ phần Tập Đoàn Cienco4,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C4G_2024_BCTN.pdf,P3,pending,,
C4G,2025,Công ty Cổ phần Tập Đoàn Cienco4,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C4G_2025_BCTN.pdf,P3,pending,,
C69,2010,Công ty Cổ phần Xây dựng 1369,HNX,Công nghiệp,Xây dựng và Vật liệu,C69_2010_BCTN.pdf,P3,pending,,
C69,2011,Công ty Cổ phần Xây dựng 1369,HNX,Công nghiệp,Xây dựng và Vật liệu,C69_2011_BCTN.pdf,P3,pending,,
C69,2012,Công ty Cổ phần Xây dựng 1369,HNX,Công nghiệp,Xây dựng và Vật liệu,C69_2012_BCTN.pdf,P3,pending,,
C69,2013,Công ty Cổ phần Xây dựng 1369,HNX,Công nghiệp,Xây dựng và Vật liệu,C69_2013_BCTN.pdf,P3,pending,,
C69,2014,Công ty Cổ phần Xây dựng 1369,HNX,Công nghiệp,Xây dựng và Vật liệu,C69_2014_BCTN.pdf,P3,pending,,
C69,2015,Công ty Cổ phần Xây dựng 1369,HNX,Công nghiệp,Xây dựng và Vật liệu,C69_2015_BCTN.pdf,P2,pending,,
C69,2016,Công ty Cổ phần Xây dựng 1369,HNX,Công nghiệp,Xây dựng và Vật liệu,C69_2016_BCTN.pdf,P2,pending,,
C69,2017,Công ty Cổ phần Xây dựng 1369,HNX,Công nghiệp,Xây dựng và Vật liệu,C69_2017_BCTN.pdf,P2,pending,,
C69,2018,Công ty Cổ phần Xây dựng 1369,HNX,Công nghiệp,Xây dựng và Vật liệu,C69_2018_BCTN.pdf,P2,pending,,
C69,2019,Công ty Cổ phần Xây dựng 1369,HNX,Công nghiệp,Xây dựng và Vật liệu,C69_2019_BCTN.pdf,P2,pending,,
C69,2020,Công ty Cổ phần Xây dựng 1369,HNX,Công nghiệp,Xây dựng và Vật liệu,C69_2020_BCTN.pdf,P2,pending,,
C69,2021,Công ty Cổ phần Xây dựng 1369,HNX,Công nghiệp,Xây dựng và Vật liệu,C69_2021_BCTN.pdf,P2,pending,,
C69,2022,Công ty Cổ phần Xây dựng 1369,HNX,Công nghiệp,Xây dựng và Vật liệu,C69_2022_BCTN.pdf,P2,pending,,
C69,2023,Công ty Cổ phần Xây dựng 1369,HNX,Công nghiệp,Xây dựng và Vật liệu,C69_2023_BCTN.pdf,P2,pending,,
C69,2024,Công ty Cổ phần Xây dựng 1369,HNX,Công nghiệp,Xây dựng và Vật liệu,C69_2024_BCTN.pdf,P2,pending,,
C69,2025,Công ty Cổ phần Xây dựng 1369,HNX,Công nghiệp,Xây dựng và Vật liệu,C69_2025_BCTN.pdf,P2,pending,,
C92,2010,Công ty Cổ phần Xây dựng và Đầu tư 492,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C92_2010_BCTN.pdf,P3,pending,,
C92,2011,Công ty Cổ phần Xây dựng và Đầu tư 492,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C92_2011_BCTN.pdf,P3,pending,,
C92,2012,Công ty Cổ phần Xây dựng và Đầu tư 492,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C92_2012_BCTN.pdf,P3,pending,,
C92,2013,Công ty Cổ phần Xây dựng và Đầu tư 492,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C92_2013_BCTN.pdf,P3,pending,,
C92,2014,Công ty Cổ phần Xây dựng và Đầu tư 492,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C92_2014_BCTN.pdf,P3,pending,,
C92,2015,Công ty Cổ phần Xây dựng và Đầu tư 492,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C92_2015_BCTN.pdf,P3,pending,,
C92,2016,Công ty Cổ phần Xây dựng và Đầu tư 492,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C92_2016_BCTN.pdf,P3,pending,,
C92,2017,Công ty Cổ phần Xây dựng và Đầu tư 492,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C92_2017_BCTN.pdf,P3,pending,,
C92,2018,Công ty Cổ phần Xây dựng và Đầu tư 492,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C92_2018_BCTN.pdf,P3,pending,,
C92,2019,Công ty Cổ phần Xây dựng và Đầu tư 492,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C92_2019_BCTN.pdf,P3,pending,,
C92,2020,Công ty Cổ phần Xây dựng và Đầu tư 492,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C92_2020_BCTN.pdf,P3,pending,,
C92,2021,Công ty Cổ phần Xây dựng và Đầu tư 492,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C92_2021_BCTN.pdf,P3,pending,,
C92,2022,Công ty Cổ phần Xây dựng và Đầu tư 492,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C92_2022_BCTN.pdf,P3,pending,,
C92,2023,Công ty Cổ phần Xây dựng và Đầu tư 492,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C92_2023_BCTN.pdf,P3,pending,,
C92,2024,Công ty Cổ phần Xây dựng và Đầu tư 492,UPCOM,Công nghiệp,Xây dựng và Vật liệu,C92_2024_BCTN.pdf,P3,pending,,
